Eccentricity,Area,IsVirusGood,ReasonVirusFailed,Virus,Temperature,FOV
0.587407799848354,10,1,"N/A",swine,65,2
0.66759070408253,34,0,">= Max Size",swine,65,2
0.340589913572616,107,0,">= Max Size",swine,65,2
0.587407799848354,10,1,"N/A",swine,65,2
0,12,0,"Zero Pixels",swine,65,2
0.938449312503774,29,0,"Zero Pixels",swine,65,2
0.657535505639407,10,0,"Zero Pixels",swine,65,2
0.211091300118804,24,0,"Zero Pixels",swine,65,2
0.538203882789745,15,0,"Zero Pixels",swine,65,2
0.725662655064315,16,0,"Zero Pixels",swine,65,2
0.472903607729549,12,0,"Zero Pixels",swine,65,2
0,21,0,"Zero Pixels",swine,65,2
0.607403200343865,23,0,"Zero Pixels",swine,65,2
0.550670701639847,25,0,"Zero Pixels",swine,65,2
0.196396101212395,14,0,"Zero Pixels",swine,65,2
0.621938821893281,21,0,"Zero Pixels",swine,65,2
0.545930222604353,85,0,">= Max Size",swine,65,2
0.720105339945298,92,0,">= Max Size",swine,65,2
0.609984238427377,16,1,"N/A",swine,65,2
0.491217355978626,13,1,"N/A",swine,65,2
0.258109284021837,11,0,"Zero Pixels",swine,65,2
0.59279867394696,26,0,"Zero Pixels",swine,65,2
0.652779308177709,16,0,"Zero Pixels",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.51267851801713,32,0,">= Max Size",swine,65,2
0.69195591804587,17,0,"Zero Pixels",swine,65,2
0.629796417493766,13,0,"Zero Pixels",swine,65,2
0.68469019539811,11,1,"N/A",swine,65,2
0.621636339979049,27,0,"Zero Pixels",swine,65,2
0.667712060632636,19,0,"Zero Pixels",swine,65,2
0.419496307922788,41,0,">= Max Size",swine,65,2
0.825109276325981,37,0,">= Max Size",swine,65,2
0.608692325312023,72,0,">= Max Size",swine,65,2
0.53748384988657,12,0,"Zero Pixels",swine,65,2
0.491217355978626,13,0,"Zero Pixels",swine,65,2
0.578914733703033,39,0,">= Max Size",swine,65,2
0.438238466786897,20,0,"Zero Pixels",swine,65,2
0.456470374361755,46,0,">= Max Size",swine,65,2
0.546469176468959,598,0,">= Max Size",swine,65,2
0.831801337633302,54,0,">= Max Size",swine,65,2
0.340232248163757,60,0,">= Max Size",swine,65,2
0.705213548832311,20,0,"Eccentricity Big Particle",swine,65,2
0.475270820628804,15,0,"Too Many Regions, First Pass",swine,65,2
0.563948142459938,91,0,">= Max Size",swine,65,2
0.594787233483259,216,0,">= Max Size",swine,65,2
0.491217355978626,13,0,"Too Many Regions, First Pass",swine,65,2
0.196396101212394,14,0,"Zero Pixels",swine,65,2
0.555309415853795,33,0,">= Max Size",swine,65,2
0.443832921982445,29,1,"N/A",swine,65,2
0.693796960798381,17,0,"Zero Pixels",swine,65,2
0.43504511231772,26,0,"Zero Pixels",swine,65,2
0.812987872427492,38,0,">= Max Size",swine,65,2
0.68469019539811,11,1,"N/A",swine,65,2
0.586269107471624,16,0,"Zero Pixels",swine,65,2
0.610958500409594,17,0,"Zero Pixels",swine,65,2
0.598524723597066,31,0,">= Max Size",swine,65,2
0.870363348723445,33,0,">= Max Size",swine,65,2
0.43518252906303,76,0,">= Max Size",swine,65,2
0.724342457709562,11,1,"N/A",swine,65,2
0,12,1,"N/A",swine,65,2
0.574336034161654,25,0,"Zero Pixels",swine,65,2
0.522540691677387,29,0,"Zero Pixels",swine,65,2
0.47839528325838,11,1,"N/A",swine,65,2
0.899141900504086,12,0,"Too Many Regions, First Pass",swine,65,2
0.587407799848354,10,0,"Zero Pixels",swine,65,2
0.538109552467396,17,1,"N/A",swine,65,2
0.550039327851148,29,0,"Zero Pixels",swine,65,2
0.644293698034908,213,0,">= Max Size",swine,65,2
0.125858163044162,23,0,"Zero Pixels",swine,65,2
0.68469019539811,11,1,"N/A",swine,65,2
0.394288373829486,51,0,">= Max Size",swine,65,2
0,12,0,"Zero Pixels",swine,65,2
0.205873759779482,53,0,">= Max Size",swine,65,2
0.384633945785502,19,1,"N/A",swine,65,2
0.336163207369247,21,1,"N/A",swine,65,2
0.537585197904722,28,0,"Zero Pixels",swine,65,2
0.56337681461206,27,0,"Zero Pixels",swine,65,2
0.372954514866985,47,0,">= Max Size",swine,65,2
0.911181140617714,24,0,"Zero Pixels",swine,65,2
0.913315540979142,17,0,"Eccentricity Big Particle",swine,65,2
0.587407799848354,10,0,"Zero Pixels",swine,65,2
0.470041629181975,36,0,">= Max Size",swine,65,2
0.587407799848354,10,0,"Zero Pixels",swine,65,2
0.61340393814157,38,0,">= Max Size",swine,65,2
0.494461135279209,16,0,"Zero Pixels",swine,65,2
0.587407799848354,10,0,"Zero Pixels",swine,65,2
0.798445789512797,113,0,">= Max Size",swine,65,2
0.433430959352054,82,0,">= Max Size",swine,65,2
0.473465481124337,27,0,"Zero Pixels",swine,65,2
0.475364939321977,32,0,">= Max Size",swine,65,2
0.471336556324468,43,0,">= Max Size",swine,65,2
0.424985699572012,102,0,">= Max Size",swine,65,2
0.689236560454671,20,0,"Zero Pixels",swine,65,2
0.374448538641103,38,0,">= Max Size",swine,65,2
0.821706246324785,50,0,">= Max Size",swine,65,2
0.330676819012736,173,0,">= Max Size",swine,65,2
0.587407799848354,10,0,"Zero Pixels",swine,65,2
0.86900304217664,49,0,">= Max Size",swine,65,2
0.370218496076462,16,0,"Zero Pixels",swine,65,2
0.768529136794314,14,0,"Zero Pixels",swine,65,2
0.508644361881473,19,0,"Zero Pixels",swine,65,2
0.68469019539811,11,1,"N/A",swine,65,2
0.38796512247888,31,0,">= Max Size",swine,65,2
0.658694294748886,61,0,">= Max Size",swine,65,2
0.539055800897127,25,0,"Zero Pixels",swine,65,2
0.485309918869728,29,0,"Zero Pixels",swine,65,2
0.544503173492783,72,0,">= Max Size",swine,65,2
0.535029351255804,14,0,"Zero Pixels",swine,65,2
0,12,1,"N/A",swine,65,2
0.606440469928854,25,0,"Zero Pixels",swine,65,2
0.560107607139386,38,0,">= Max Size",swine,65,2
0.486921029045866,44,0,">= Max Size",swine,65,2
0.773102185456486,10,1,"N/A",swine,65,2
0.852044345249098,14,0,"Zero Pixels",swine,65,2
0.533292767535904,23,0,"Zero Pixels",swine,65,2
0.558663439541011,28,1,"N/A",swine,65,2
0.509380889396535,27,0,"Zero Pixels",swine,65,2
0.571051554197847,12,1,"N/A",swine,65,2
0.345032779671177,12,0,"Zero Pixels",swine,65,2
0.258109284021837,11,1,"N/A",swine,65,2
0.630009910339749,374,0,">= Max Size",swine,65,2
0.835379091249152,12,0,"Too Many Regions, First Pass",swine,65,2
0.786252288626858,68,0,">= Max Size",swine,65,2
0.68469019539811,11,1,"N/A",swine,65,2
0.667725345610885,17,0,"Zero Pixels",swine,65,2
0.920495821352521,28,0,"Zero Pixels",swine,65,2
0.65058019675762,16,0,"Zero Pixels",swine,65,2
0.78624881853233,22,0,"Zero Pixels",swine,65,2
0.495291100050744,57,0,">= Max Size",swine,65,2
0.344418050386486,37,0,">= Max Size",swine,65,2
0.508644361881473,19,0,"Zero Pixels",swine,65,2
0.472903607729549,12,1,"N/A",swine,65,2
0.354266827458621,208,0,">= Max Size",swine,65,2
0.700103496073785,91,0,">= Max Size",swine,65,2
0.540883380521761,28,0,"Too Many Regions, First Pass",swine,65,2
0.457245933949296,45,0,">= Max Size",swine,65,2
0.441172487911363,65,0,">= Max Size",swine,65,2
0.4618802153517,15,1,"N/A",swine,65,2
0.842219635603147,156,0,">= Max Size",swine,65,2
0.383661650001981,20,0,"Zero Pixels",swine,65,2
0.446280630375715,14,0,"Zero Pixels",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.438025325334774,22,0,"Zero Pixels",swine,65,2
0.625466159772737,20,1,"N/A",swine,65,2
0.625162953246884,12,0,"Zero Pixels",swine,65,2
0.449970498084347,130,0,">= Max Size",swine,65,2
0.478664802388083,68,0,">= Max Size",swine,65,2
0.477871237539283,17,1,"N/A",swine,65,2
0.587407799848354,10,0,"Zero Pixels",swine,65,2
0.916763766304821,30,0,"Zero Pixels",swine,65,2
0.326356619808485,37,0,">= Max Size",swine,65,2
0.406316832112176,18,0,"Zero Pixels",swine,65,2
0.865415674174028,11,1,"N/A",swine,65,2
0.679535663425566,10,0,"Zero Pixels",swine,65,2
0.443040098080819,16,0,"Zero Pixels",swine,65,2
0.658410733099157,53,0,">= Max Size",swine,65,2
0.671394828826302,201,0,">= Max Size",swine,65,2
0.388611154647917,293,0,">= Max Size",swine,65,2
0.258109284021837,11,0,"Zero Pixels",swine,65,2
0.638354272778903,30,0,"Too Many Regions, First Pass",swine,65,2
0.573836354397709,36,0,">= Max Size",swine,65,2
0.544013487780881,17,1,"N/A",swine,65,2
0.803933788270033,10,0,"Zero Pixels",swine,65,2
0.809947673470029,21,0,"Edge",swine,65,2
0.442847690769761,26,1,"N/A",swine,65,2
0.427253865335998,44,0,">= Max Size",swine,65,2
0.608667835319797,40,0,">= Max Size",swine,65,2
0.318152700281093,60,0,">= Max Size",swine,65,2
0.568607530522826,70,0,">= Max Size",swine,65,2
0.394909885191269,18,0,"Zero Pixels",swine,65,2
0.517799398661119,28,1,"N/A",swine,65,2
0.397585277577173,37,0,">= Max Size",swine,65,2
0.335640004855682,189,0,">= Max Size",swine,65,2
0.330324960819452,38,0,">= Max Size",swine,65,2
0.444266317678099,41,0,">= Max Size",swine,65,2
0.505789614981344,13,1,"N/A",swine,65,2
0.549826659090394,60,0,">= Max Size",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.625162953246884,12,0,"Zero Pixels",swine,65,2
0.723715019283834,91,0,">= Max Size",swine,65,2
0.350324524872685,22,0,"Zero Pixels",swine,65,2
0.601540889997173,64,0,">= Max Size",swine,65,2
0.619000533211531,19,0,"Zero Pixels",swine,65,2
0.817192583151351,13,0,"Zero Pixels",swine,65,2
0.582200047604861,25,0,"Zero Pixels",swine,65,2
0.550121761857258,98,0,">= Max Size",swine,65,2
0.747260142224087,26,0,"Zero Pixels",swine,65,2
0.687698424353658,12,0,"Too Many Regions, First Pass",swine,65,2
0,12,1,"N/A",swine,65,2
0.607936552693931,23,0,"Zero Pixels",swine,65,2
0.503332859977576,211,0,">= Max Size",swine,65,2
0.47839528325838,11,0,"Zero Pixels",swine,65,2
0.723923022280426,44,0,">= Max Size",swine,65,2
0.625162953246884,12,0,"Zero Pixels",swine,65,2
0.373924228727564,39,0,">= Max Size",swine,65,2
0.634678507946588,40,0,">= Max Size",swine,65,2
0.799878158200096,14,0,"Zero Pixels",swine,65,2
0.43726644288684,24,0,"Zero Pixels",swine,65,2
0.580847420571795,403,0,">= Max Size",swine,65,2
0.68469019539811,11,0,"Zero Pixels",swine,65,2
0.628735678010354,38,0,">= Max Size",swine,65,2
0.231455024943137,10,0,"Too Many Regions, First Pass",swine,65,2
0.258109284021837,11,1,"N/A",swine,65,2
0.625162953246884,12,1,"N/A",swine,65,2
0.741884693656559,19,0,"Zero Pixels",swine,65,2
0.572611029433952,29,0,"Zero Pixels",swine,65,2
0.421958978824119,46,0,">= Max Size",swine,65,2
0.576216854828415,42,0,">= Max Size",swine,65,2
0.881989022762849,74,0,">= Max Size",swine,65,2
0.657535505639407,10,0,"Zero Pixels",swine,65,2
0.659153313173664,22,0,"Zero Pixels",swine,65,2
0.570423794156919,18,0,"Zero Pixels",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.764470787156438,10,1,"N/A",swine,65,2
0.359679169360938,50,0,">= Max Size",swine,65,2
0.765382670169161,23,0,"Zero Pixels",swine,65,2
0.42234636090817,54,0,">= Max Size",swine,65,2
0.544815542692898,29,0,"Zero Pixels",swine,65,2
0.341688654225403,136,0,">= Max Size",swine,65,2
0.407926725982659,35,0,">= Max Size",swine,65,2
0.586269107471624,16,0,"Zero Pixels",swine,65,2
0.605992676464857,68,0,">= Max Size",swine,65,2
0.657535505639407,10,0,"Zero Pixels",swine,65,2
0.366889681907338,85,0,">= Max Size",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.784671098315515,13,0,"Zero Pixels",swine,65,2
0.364710596333249,85,0,">= Max Size",swine,65,2
0.583452887946292,16,0,"Zero Pixels",swine,65,2
0.542004137794438,60,0,">= Max Size",swine,65,2
0.534866781756732,26,0,"Zero Pixels",swine,65,2
0.592306302930498,23,0,"Zero Pixels",swine,65,2
0.592257740151389,10,0,"Zero Pixels",swine,65,2
0.521680863437151,184,0,">= Max Size",swine,65,2
0.491217355978626,13,0,"Zero Pixels",swine,65,2
0.361248102548026,28,0,"Zero Pixels",swine,65,2
0.309841786067256,76,0,">= Max Size",swine,65,2
0.652071200401997,14,0,"Zero Pixels",swine,65,2
0.911578121961777,52,0,">= Max Size",swine,65,2
0.378564021319113,76,0,">= Max Size",swine,65,2
0.707088467197057,14,0,"Zero Pixels",swine,65,2
0.89108622835965,28,0,"Zero Pixels",swine,65,2
0.526810031433486,22,0,"Zero Pixels",swine,65,2
0.635251642220169,15,0,"Zero Pixels",swine,65,2
0.485739900192878,23,0,"Zero Pixels",swine,65,2
0.53748384988657,12,0,"Zero Pixels",swine,65,2
0.491217355978626,13,0,"Zero Pixels",swine,65,2
0.13118397624374,19,0,"Zero Pixels",swine,65,2
0.47902754679528,86,0,">= Max Size",swine,65,2
0.343670842011627,22,0,"Zero Pixels",swine,65,2
0.537216474548995,15,0,"Zero Pixels",swine,65,2
0.449064947166656,42,0,">= Max Size",swine,65,2
0.460445488638285,33,0,">= Max Size",swine,65,2
0.643426314851405,109,0,">= Max Size",swine,65,2
0.64880121227949,25,0,"Zero Pixels",swine,65,2
0,12,0,"Zero Pixels",swine,65,2
0.646290256729317,14,0,"Zero Pixels",swine,65,2
0,12,0,"Zero Pixels",swine,65,2
0.611429250513635,14,0,"Zero Pixels",swine,65,2
0.531921852898602,67,0,">= Max Size",swine,65,2
0.533860307914921,17,0,"Zero Pixels",swine,65,2
0.393397896234721,12,1,"N/A",swine,65,2
0.561951486949017,16,0,"Zero Pixels",swine,65,2
0.821944765117556,12,1,"N/A",swine,65,2
0.305885537562785,69,0,">= Max Size",swine,65,2
0.587407799848354,10,1,"N/A",swine,65,2
0.610958500409594,17,0,"Zero Pixels",swine,65,2
0.734684192871575,15,0,"Zero Pixels",swine,65,2
0.561951486949017,16,0,"Zero Pixels",swine,65,2
0.624989302168999,24,0,"Zero Pixels",swine,65,2
0.722715439380162,59,0,">= Max Size",swine,65,2
0.57067345844101,41,0,">= Max Size",swine,65,2
0.589493069365686,17,1,"N/A",swine,65,2
0.641810232864696,49,0,">= Max Size",swine,65,2
0.594756948875131,19,1,"N/A",swine,65,2
0.921986428219722,17,0,"Zero Pixels",swine,65,2
0.661437827766148,12,1,"N/A",swine,65,2
0.925211155421201,10,0,"Too Many Regions, First Pass",swine,65,2
0.818419943506186,42,0,">= Max Size",swine,65,2
0.733890641044146,15,0,"Zero Pixels",swine,65,2
0.657535505639407,10,0,"Zero Pixels",swine,65,2
0.561171029072347,34,0,">= Max Size",swine,65,2
0.446607167003328,51,0,">= Max Size",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.389016038794005,41,0,">= Max Size",swine,65,2
0.807396871491328,24,0,"Zero Pixels",swine,65,2
0.503703498705537,61,0,">= Max Size",swine,65,2
0.302882103237761,58,0,">= Max Size",swine,65,2
0.464435601058006,111,0,">= Max Size",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.682892055543835,21,0,"Zero Pixels",swine,65,2
0.586269107471624,16,0,"Zero Pixels",swine,65,2
0.94146778487572,118,0,">= Max Size",swine,65,2
0.410269501523467,39,0,">= Max Size",swine,65,2
0.741934900346692,10,1,"N/A",swine,65,2
0.483306431869901,52,0,">= Max Size",swine,65,2
0.850710045025274,544,0,">= Max Size",swine,65,2
0.262678938433995,60,0,">= Max Size",swine,65,2
0.610958500409594,17,0,"Zero Pixels",swine,65,2
0.702916474993982,22,0,"Eccentricity Big Particle",swine,65,2
0.544198308385893,80,0,">= Max Size",swine,65,2
0.587407799848354,10,0,"Zero Pixels",swine,65,2
0.590868519990593,93,0,">= Max Size",swine,65,2
0.400940435068763,27,0,"Zero Pixels",swine,65,2
0.751811619411885,45,0,">= Max Size",swine,65,2
0.325510131393672,133,0,">= Max Size",swine,65,2
0.60018172565382,52,0,">= Max Size",swine,65,2
0.748546165075167,19,0,"Zero Pixels",swine,65,2
0.592257740151389,10,0,"Zero Pixels",swine,65,2
0.600292193661333,29,0,"Zero Pixels",swine,65,2
0.355463339162444,47,0,">= Max Size",swine,65,2
0.683230350778407,63,0,">= Max Size",swine,65,2
0.571051554197847,12,0,"Zero Pixels",swine,65,2
0.540844266019,22,0,"Zero Pixels",swine,65,2
0.931010037200837,60,0,">= Max Size",swine,65,2
0.386785320339755,34,0,">= Max Size",swine,65,2
0.649197938111879,23,0,"Zero Pixels",swine,65,2
0.267249986468522,31,0,">= Max Size",swine,65,2
0.715943551974264,232,0,">= Max Size",swine,65,2
0.624825023495831,18,0,"Too Many Regions, First Pass",swine,65,2
0.764470787156438,10,0,"Zero Pixels",swine,65,2
0.661917258245065,52,0,">= Max Size",swine,65,2
0.61993821064895,20,0,"Too Many Regions, First Pass",swine,65,2
0.599138986805674,31,0,">= Max Size",swine,65,2
0.472903607729549,12,1,"N/A",swine,65,2
0.268543077764787,20,0,"Zero Pixels",swine,65,2
0.196396101212394,14,0,"Zero Pixels",swine,65,2
0.746795899354174,12,0,"Zero Pixels",swine,65,2
0.802518539374654,17,0,"Zero Pixels",swine,65,2
0,12,1,"N/A",swine,65,2
0.742803452932353,51,0,">= Max Size",swine,65,2
0.494461135279209,16,0,"Zero Pixels",swine,65,2
0.88445363964367,108,0,">= Max Size",swine,65,2
0.590073570445545,37,0,">= Max Size",swine,65,2
0.60914564151088,15,0,"Zero Pixels",swine,65,2
0.513149962498819,10,0,"Zero Pixels",swine,65,2
0.439010144140586,26,0,"Zero Pixels",swine,65,2
0.559697905078552,22,0,"Zero Pixels",swine,65,2
0.57206045933023,26,0,"Zero Pixels",swine,65,2
0.430431739176951,41,0,">= Max Size",swine,65,2
0.743395288443367,18,0,"Zero Pixels",swine,65,2
0.4618802153517,15,0,"Zero Pixels",swine,65,2
0.875652260555574,18,0,"Zero Pixels",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.562118581475022,12,0,"Zero Pixels",swine,65,2
0.648460074353952,41,0,">= Max Size",swine,65,2
0.659357505054518,31,0,">= Max Size",swine,65,2
0.587407799848354,10,1,"N/A",swine,65,2
0.150187852296529,20,0,"Zero Pixels",swine,65,2
0.484784960825408,45,0,">= Max Size",swine,65,2
0.244322621989853,33,0,">= Max Size",swine,65,2
0.454132986948327,47,0,">= Max Size",swine,65,2
0.330556853261744,133,0,">= Max Size",swine,65,2
0.866025403784439,12,0,"Zero Pixels",swine,65,2
0.59456391077508,51,0,">= Max Size",swine,65,2
0.588465138741101,22,0,"Zero Pixels",swine,65,2
0.789962157956108,12,1,"N/A",swine,65,2
0.541139171004788,44,0,">= Max Size",swine,65,2
0.472903607729549,12,1,"N/A",swine,65,2
0.746795899354174,12,0,"Zero Pixels",swine,65,2
0.691502638739321,51,0,">= Max Size",swine,65,2
0.586269107471624,16,0,"Zero Pixels",swine,65,2
0.590418975214239,25,0,"Zero Pixels",swine,65,2
0.461979969387827,72,0,">= Max Size",swine,65,2
0.408898555976528,21,0,"Zero Pixels",swine,65,2
0.475270820628804,15,0,"Zero Pixels",swine,65,2
0.764470787156438,10,0,"Zero Pixels",swine,65,2
0.221017480636274,30,0,"Zero Pixels",swine,65,2
0.612918914208716,32,0,">= Max Size",swine,65,2
0.698369871532142,64,0,">= Max Size",swine,65,2
0.89155955046245,15,0,"Zero Pixels",swine,65,2
0.68469019539811,11,0,"Zero Pixels",swine,65,2
0.68469019539811,11,0,"Zero Pixels",swine,65,2
0.779680632995292,27,0,"Zero Pixels",swine,65,2
0.424823173289223,10,0,"Zero Pixels",swine,65,2
0.510414549424537,15,0,"Zero Pixels",swine,65,2
0.47839528325838,11,0,"Zero Pixels",swine,65,2
0.610958500409594,17,0,"Zero Pixels",swine,65,2
0.789962157956108,12,1,"N/A",swine,65,2
0.458014715023863,60,0,">= Max Size",swine,65,2
0.667712060632636,19,0,"Zero Pixels",swine,65,2
0.587407799848354,10,1,"N/A",swine,65,2
0.739287947374605,248,0,">= Max Size",swine,65,2
0.486712922024022,13,0,"Zero Pixels",swine,65,2
0.448462383190542,44,0,">= Max Size",swine,65,2
0.621514815732694,17,0,"Zero Pixels",swine,65,2
0.589493069365686,17,0,"Zero Pixels",swine,65,2
0.755609783291056,34,0,">= Max Size",swine,65,2
0.505789614981344,13,0,"Zero Pixels",swine,65,2
0.844403741838933,54,0,">= Max Size",swine,65,2
0.196396101212395,14,0,"Zero Pixels",swine,65,2
0.231455024943137,10,0,"Zero Pixels",swine,65,2
0.652280358027637,76,0,">= Max Size",swine,65,2
0.632204880500454,60,0,">= Max Size",swine,65,2
0.76634412286408,19,0,"Eccentricity Big Particle",swine,65,2
0.657535505639407,10,0,"Zero Pixels",swine,65,2
0.672600355104555,31,0,">= Max Size",swine,65,2
0.744764551314322,34,0,">= Max Size",swine,65,2
0.672618468653702,60,0,">= Max Size",swine,65,2
0.670859549553798,96,0,">= Max Size",swine,65,2
0.557909266383444,47,0,">= Max Size",swine,65,2
0.53811759170096,11,0,"Zero Pixels",swine,65,2
0.68469019539811,11,0,"Zero Pixels",swine,65,2
0.616166387389926,15,0,"Zero Pixels",swine,65,2
0.795822425754222,12,0,"Zero Pixels",swine,65,2
0.921604952251905,33,0,">= Max Size",swine,65,2
0.896162337610888,17,0,"Edge",swine,65,2
0.58818157480385,23,0,"Edge",swine,65,3
0.392360279068307,51,0,">= Max Size",swine,65,3
0.677425353196414,23,0,"Zero Pixels",swine,65,3
0.450667064165294,17,0,"Zero Pixels",swine,65,3
0.724342457709562,11,1,"N/A",swine,65,3
0.587407799848354,10,0,"Zero Pixels",swine,65,3
0.465043718917539,18,0,"Zero Pixels",swine,65,3
0.258109284021837,11,0,"Zero Pixels",swine,65,3
0.506507548667777,64,0,">= Max Size",swine,65,3
0.587078697607702,26,0,"Zero Pixels",swine,65,3
0.505789614981344,13,0,"Zero Pixels",swine,65,3
0.629318888606664,66,0,">= Max Size",swine,65,3
0.505789614981344,13,0,"Zero Pixels",swine,65,3
0.610958500409594,17,1,"N/A",swine,65,3
0.661437827766148,12,1,"N/A",swine,65,3
0.790136471200567,22,0,"Zero Pixels",swine,65,3
0.602796775820949,45,0,">= Max Size",swine,65,3
0.646799948548585,54,0,">= Max Size",swine,65,3
0.695113224596261,32,0,">= Max Size",swine,65,3
0.936073408962005,56,0,">= Max Size",swine,65,3
0.84603139678809,154,0,">= Max Size",swine,65,3
0.47839528325838,11,1,"N/A",swine,65,3
0.645938705610901,11,0,"Too Many Regions, First Pass",swine,65,3
0.535745850036236,244,0,">= Max Size",swine,65,3
0.272139280240038,17,0,"Zero Pixels",swine,65,3
0.587407799848354,10,0,"Zero Pixels",swine,65,3
0.773768908869994,12,1,"N/A",swine,65,3
0.648970561461531,70,0,">= Max Size",swine,65,3
0.915425305612185,19,0,"Zero Pixels",swine,65,3
0.630126037812604,10,1,"N/A",swine,65,3
0.710768740561313,22,0,"Eccentricity Big Particle",swine,65,3
0.647467353462031,13,0,"Zero Pixels",swine,65,3
0,12,0,"Zero Pixels",swine,65,3
0.477871237539284,17,0,"Zero Pixels",swine,65,3
0.846898099115688,27,0,"Zero Pixels",swine,65,3
0.585013897171686,16,0,"Zero Pixels",swine,65,3
0.734401793044679,23,0,"Eccentricity Big Particle",swine,65,3
0.697513957625695,19,1,"N/A",swine,65,3
0.64684316350422,201,0,">= Max Size",swine,65,3
0.596311364930808,60,0,">= Max Size",swine,65,3
0.485935006345457,28,1,"N/A",swine,65,3
0.617960754715492,60,0,">= Max Size",swine,65,3
0.894099436487279,48,0,">= Max Size",swine,65,3
0.47839528325838,11,1,"N/A",swine,65,3
0.137615040861517,23,0,"Zero Pixels",swine,65,3
0.587407799848354,10,1,"N/A",swine,65,3
0.574484877325982,20,1,"N/A",swine,65,3
0.764470787156438,10,1,"N/A",swine,65,3
0.626617213688482,38,0,">= Max Size",swine,65,3
0,12,1,"N/A",swine,65,3
0.533292767535903,23,1,"N/A",swine,65,3
0.403254990651144,13,1,"N/A",swine,65,3
0.883067490923753,33,0,">= Max Size",swine,65,3
0.525509279686421,33,0,">= Max Size",swine,65,3
0.591005841102328,131,0,">= Max Size",swine,65,3
0.47839528325838,11,0,"Zero Pixels",swine,65,3
0.316140976202249,36,0,">= Max Size",swine,65,3
0.505789614981344,13,0,"Zero Pixels",swine,65,3
0.581719178287104,27,0,"Zero Pixels",swine,65,3
0.686565623005745,63,0,">= Max Size",swine,65,3
0.471362556619427,17,1,"N/A",swine,65,3
0.635251642220169,15,0,"Zero Pixels",swine,65,3
0.71211312578569,36,0,">= Max Size",swine,65,3
0.477598322236087,26,1,"N/A",swine,65,3
0.465043718917539,18,0,"Zero Pixels",swine,65,3
0.593226518838483,56,0,">= Max Size",swine,65,3
0.196396101212394,14,1,"N/A",swine,65,3
0.587407799848354,10,1,"N/A",swine,65,3
0.54783705675918,153,0,">= Max Size",swine,65,3
0.533289476934284,126,0,">= Max Size",swine,65,3
0.196396101212395,14,0,"Zero Pixels",swine,65,3
0.486902820663253,119,0,">= Max Size",swine,65,3
0.561951486949017,16,0,"Zero Pixels",swine,65,3
0.53824357489407,195,0,">= Max Size",swine,65,3
0.505789614981344,13,1,"N/A",swine,65,3
0.505789614981344,13,0,"Zero Pixels",swine,65,3
0.466830723512193,149,0,">= Max Size",swine,65,3
0.756669330086173,13,0,"Zero Pixels",swine,65,3
0.47839528325838,11,1,"N/A",swine,65,3
0.693586330201989,12,1,"N/A",swine,65,3
0.68469019539811,11,1,"N/A",swine,65,3
0.59225774015139,10,1,"N/A",swine,65,3
0.48532007975914,205,0,">= Max Size",swine,65,3
0.450840058038903,54,0,">= Max Size",swine,65,3
0.383661650001982,20,0,"Zero Pixels",swine,65,3
0.421299010414496,24,1,"N/A",swine,65,3
0.457934435665654,16,1,"N/A",swine,65,3
0.713075733714921,32,0,">= Max Size",swine,65,3
0.336163207369248,21,0,"Zero Pixels",swine,65,3
0.537216474548994,15,1,"N/A",swine,65,3
0.736607748189904,50,0,">= Max Size",swine,65,3
0.737113785362939,69,0,">= Max Size",swine,65,3
0.893822773921554,80,0,">= Max Size",swine,65,3
0.59225774015139,10,1,"N/A",swine,65,3
0.412565277440036,87,0,">= Max Size",swine,65,3
0.491217355978626,13,1,"N/A",swine,65,3
0.462879437653301,29,0,"Zero Pixels",swine,65,3
0.753025173746891,14,0,"Eccentricity Big Particle",swine,65,3
0.895406033260036,67,0,">= Max Size",swine,65,3
0.645878209306876,36,0,">= Max Size",swine,65,3
0.696888624697746,35,0,">= Max Size",swine,65,3
0.445889071552101,68,0,">= Max Size",swine,65,3
0.788895483025075,12,0,"Zero Pixels",swine,65,3
0.597327315089216,46,0,">= Max Size",swine,65,3
0.505789614981344,13,0,"Zero Pixels",swine,65,3
0.505789614981344,13,1,"N/A",swine,65,3
0.705054543884658,23,0,"Zero Pixels",swine,65,3
0.611429250513635,14,1,"N/A",swine,65,3
0.764470787156438,10,0,"Zero Pixels",swine,65,3
0.852663229043149,72,0,">= Max Size",swine,65,3
0.630873292299073,115,0,">= Max Size",swine,65,3
0.764418460191925,13,0,"Zero Pixels",swine,65,3
0.64306203190975,13,1,"N/A",swine,65,3
0.925247480209834,84,0,">= Max Size",swine,65,3
0.383661650001981,20,0,"Zero Pixels",swine,65,3
0.69195591804587,17,0,"Zero Pixels",swine,65,3
0.472903607729549,12,1,"N/A",swine,65,3
